productID,product_name,product_price,number_of_ordered_items,order_status,customer_name,location,latitude,longitude,channel_of_ordering,date
P00012,Headphones,218.63,3,On Hold,Shannon Ortega,Washington,47.400902,-121.490494,Social Media,45404
P00024,Smart Home Hub,460.97,3,Delivered,Vincent Pace,Massachusetts,42.230171,-71.530106,Phone,45404
P00003,Headphones,207.52,2,Delivered,Derek Dunn,South Dakota,44.299782,-99.438828,Website,45404
P00018,Printer,340.62,3,On Hold,Johnathan Day,Georgia,33.040619,-83.643074,Social Media,45404
P00008,Smart Home Hub,215.12,1,On Hold,Anne Russell,Michigan,43.326618,-84.536095,Website,45404
P00013,Projector,324.11,5,On Hold,Kelly Madden,West Virginia,38.491226,-80.954456,Phone,45404
P00005,Smart TV,1158.38,2,Delivered,Paul Gonzales,Ohio,40.388783,-82.764915,Mobile App,45404
P00015,Charger,20.07,2,Delivered,Lisa Williamson,Missouri,38.456085,-92.288368,Phone,45404
P00012,Monitor,817.99,1,On Hold,Lisa Avila,Georgia,33.040619,-83.643074,Social Media,45404
P00016,USB Drive,28.58,4,On Hold,Megan Fernandez,South Dakota,44.299782,-99.438828,Website,45404
P00018,Gaming Console,584.72,5,On Hold,Jeremy Richards,Texas,31.054487,-97.563461,Website,45404
P00002,Smart TV,375.93,4,Canceled,Carol Grant,Virginia,37.769337,-78.169968,Website,45404
P00024,Hard Disk,158.26,1,On Hold,Daniel Roach,Connecticut,41.597782,-72.755371,Website,45404
P00012,Power Bank,24.48,4,Delivered,Malik Avila,Maine,44.693947,-69.381927,Mobile App,45404
P00005,Graphics Card,1332.78,4,On Hold,Juan Kaufman,Vermont,44.045876,-72.710686,Website,45404
P00002,Camera,1852.44,1,Canceled,Christopher Henson,Kentucky,37.66814,-84.670067,Phone,45404
P00014,Smart TV,1750.49,3,On Hold,Lisa Dean,Kentucky,37.66814,-84.670067,Phone,45404
P00024,Smartwatch,324.25,2,Delivered,Adam Thomas,Nevada,38.313515,-117.055374,Website,45404
P00003,VR Headset,589.78,5,On Hold,William Jackson,West Virginia,38.491226,-80.954456,Physical,45404
P00014,Laptop,745.48,1,In Process,Christine Anderson,Indiana,39.849426,-86.258278,Phone,45404
P00021,Tablet,676.17,2,Delivered,Kevin Castillo,Georgia,33.040619,-83.643074,Mobile App,45404
P00022,Speaker,328.02,4,In Process,Todd Gross,Wyoming,42.755966,-107.30249,Phone,45404
P00014,USB Drive,21.98,4,Delivered,Heidi Ramsey,Wyoming,42.755966,-107.30249,Website,45404
P00024,Scanner,316.87,2,In Process,Amy Flynn,Tennessee,35.747845,-86.692345,Phone,45405
P00024,Power Bank,76.99,3,Canceled,Dr. Danielle Hernandez,Mississippi,32.741646,-89.678696,Phone,45405
P00019,Headphones,226.82,5,Delivered,Ariana Rodriguez,Virginia,37.769337,-78.169968,Social Media,45405
P00013,Smartphone,1112.88,2,In Process,Edward Phillips,Ohio,40.388783,-82.764915,Social Media,45405
P00012,Gaming Console,710.6,1,Canceled,John Kent,North Dakota,47.528912,-99.784012,Physical,45405
P00018,Monitor,972.84,5,Canceled,Terry Garcia,Nevada,38.313515,-117.055374,Mobile App,45405
P00021,Keyboard,69.88,2,Delivered,Andrew Brown,Texas,31.054487,-97.563461,Mobile App,45405
P00007,Speaker,188.62,1,In Process,Ashley Hall,Indiana,39.849426,-86.258278,Phone,45405
P00016,Gaming Console,664.25,5,Delivered,Gary Edwards,Maine,44.693947,-69.381927,Mobile App,45405
P00002,Printer,162.75,4,In Process,Dr. Monica Escobar,Rhode Island,41.680893,-71.51178,Website,45405
P00007,Headphones,165.27,3,On Hold,Jennifer Rios,Alabama,32.806671,-86.79113,Mobile App,45405
P00002,Smart TV,757.29,1,Canceled,Nicole Kelly,New Jersey,40.298904,-74.521011,Social Media,45405
P00020,Printer,487.31,5,In Process,Sarah Harper,Illinois,40.349457,-88.986137,Social Media,45405
P00001,Scanner,206.42,2,Delivered,Danielle Perez,Washington,47.400902,-121.490494,Social Media,45405
P00021,Monitor,499.74,5,Canceled,Ronald Smith,Mississippi,32.741646,-89.678696,Phone,45405
P00022,Headphones,295.02,4,Delivered,Marie Blake,Vermont,44.045876,-72.710686,Mobile App,45405
P00009,USB Drive,40.63,3,Canceled,Cynthia Stephens,Pennsylvania,40.590752,-77.209755,Website,45405
P00010,Mouse,28.88,5,In Process,Wanda Ruiz,New Hampshire,43.452492,-71.563896,Website,45405
P00024,Smart Home Hub,102.89,3,In Process,Katherine Phillips,Arizona,33.729759,-111.431221,Website,45405
P00011,Smartwatch,189.64,2,In Process,Cassandra Wheeler,Hawaii,21.094318,-157.498337,Website,45405
P00004,Scanner,111.12,3,Delivered,Corey Melton,South Carolina,33.856892,-80.945007,Website,45405
P00007,USB Drive,12.86,5,On Hold,Michael Morgan,New Jersey,40.298904,-74.521011,Social Media,45405
P00008,Power Bank,51.75,2,Canceled,Eric Hall,Florida,27.766279,-81.686783,Website,45405
P00014,Scanner,285.45,5,Delivered,Sierra Galvan,Nebraska,41.12537,-98.268082,Phone,45405
P00021,VR Headset,209.54,2,Canceled,Angela Graves,Florida,27.766279,-81.686783,Mobile App,45405
P00010,Tablet,584.98,2,Delivered,Teresa Li,North Carolina,35.630066,-79.806419,Phone,45405
P00023,Charger,11.64,1,On Hold,Michael Thomas,North Dakota,47.528912,-99.784012,Phone,45405
P00007,Hard Disk,162.49,5,Delivered,James Santiago,Virginia,37.769337,-78.169968,Website,45405
P00018,Power Bank,36.08,2,Delivered,Todd Jones,Nevada,38.313515,-117.055374,Phone,45405
P00012,Laptop,1910.43,2,Canceled,Nancy Hubbard,Kentucky,37.66814,-84.670067,Social Media,45405
P00009,Smartwatch,486.59,1,Canceled,Paul Harrington,Maryland,39.063946,-76.802101,Social Media,45405
P00012,Hard Disk,92.88,4,Canceled,Taylor Russell,Maryland,39.063946,-76.802101,Physical,45405
P00022,Tablet,214.23,5,On Hold,Joshua Jackson,Vermont,44.045876,-72.710686,Physical,45405
P00007,Hard Disk,64.83,4,Delivered,Michael Jenkins,Washington,47.400902,-121.490494,Social Media,45406
P00006,Mouse,30.39,2,Canceled,Anna Hodges,Alabama,32.806671,-86.79113,Mobile App,45406
P00011,Monitor,305.17,4,In Process,Jacob White,Iowa,42.011539,-93.210526,Mobile App,45406
P00013,Monitor,591.38,2,In Process,Alexandra Hardy,New Mexico,34.840515,-106.248482,Social Media,45406
P00006,Speaker,216.36,4,In Process,Becky Thornton,Alabama,32.806671,-86.79113,Website,45406
P00015,Camera,770.84,1,Delivered,Sharon Thompson,New York,42.165726,-74.948051,Physical,45406
P00010,Camera,916.72,2,Delivered,Jason Brown,Alaska,61.370716,-152.404419,Physical,45406
P00019,Tablet,707.89,2,Delivered,Susan Perez,Vermont,44.045876,-72.710686,Mobile App,45406
P00022,Tablet,408.17,5,Canceled,Jaime Cline,West Virginia,38.491226,-80.954456,Website,45406
P00001,Camera,784.75,5,Delivered,John Garcia,Texas,31.054487,-97.563461,Mobile App,45406
P00015,Smartwatch,452.17,5,In Process,Austin Thornton,Maine,44.693947,-69.381927,Social Media,45406
P00009,Hard Disk,151.53,4,Canceled,Sharon Greene,Michigan,43.326618,-84.536095,Website,45406
P00009,Projector,926.32,1,In Process,Christine Singleton,Pennsylvania,40.590752,-77.209755,Physical,45406
P00003,Projector,688.53,4,Canceled,Brandon Carney,Idaho,44.240459,-114.478828,Social Media,45406
P00024,Router,147.13,2,Delivered,David Pittman,New Hampshire,43.452492,-71.563896,Phone,45406
P00002,Speaker,474,2,Canceled,Shawn Zamora,North Carolina,35.630066,-79.806419,Mobile App,45406
P00014,Scanner,198.92,4,In Process,Yvette Perez,Nebraska,41.12537,-98.268082,Mobile App,45406
P00024,Laptop,1315.89,5,On Hold,Pam King DVM,Kansas,38.5266,-96.726486,Phone,45406
P00022,Headphones,149.45,3,Canceled,Justin French,Michigan,43.326618,-84.536095,Phone,45406
P00021,Printer,358.98,3,Delivered,Alison Young,Idaho,44.240459,-114.478828,Social Media,45406
P00008,Projector,798.38,1,In Process,Diane Farrell,Vermont,44.045876,-72.710686,Social Media,45406
P00023,Keyboard,51.77,4,Delivered,Jason Bowman,New Hampshire,43.452492,-71.563896,Mobile App,45406
P00010,Gaming Console,335,5,On Hold,Dave Mcdowell,Iowa,42.011539,-93.210526,Phone,45406
P00024,Camera,1566.73,4,On Hold,Gary Davis,Arkansas,34.969704,-92.373123,Physical,45406
P00001,Printer,155.51,5,In Process,Richard Rasmussen,Maine,44.693947,-69.381927,Phone,45406
P00018,Monitor,662.19,4,Delivered,Jill Smith,Alabama,32.806671,-86.79113,Physical,45406
P00011,Charger,32,2,Canceled,Luis Skinner,Delaware,39.318523,-75.507141,Phone,45406
P00012,Drone,2395.72,3,In Process,James Black Jr.,North Dakota,47.528912,-99.784012,Website,45406
P00018,Smartwatch,188.35,1,In Process,Cathy Powers,Florida,27.766279,-81.686783,Website,45406
P00022,Laptop,1146.17,3,On Hold,Brian Cruz,South Carolina,33.856892,-80.945007,Website,45406
P00014,Tablet,485.65,3,On Hold,Jason Peterson,Arkansas,34.969704,-92.373123,Website,45406
P00013,Projector,294.39,4,In Process,Traci Rangel,New York,42.165726,-74.948051,Social Media,45406
P00002,Camera,2876.37,5,Canceled,Michaela Clarke,North Carolina,35.630066,-79.806419,Social Media,45406
P00010,Hard Disk,181.33,1,On Hold,Randy Carroll,South Dakota,44.299782,-99.438828,Website,45406
P00024,Router,82.31,2,Canceled,Derrick Barnes,Georgia,33.040619,-83.643074,Phone,45406
P00023,Speaker,425.6,4,In Process,Charles Foster,Mississippi,32.741646,-89.678696,Website,45406
P00017,Mouse,34.41,2,Delivered,Frank Logan,Oregon,44.572021,-122.070938,Social Media,45406
P00010,Gaming Console,547.74,5,In Process,Taylor Jackson,Mississippi,32.741646,-89.678696,Website,45407
P00004,Router,194.92,3,In Process,Kelly Bean,Idaho,44.240459,-114.478828,Phone,45407
P00005,Monitor,592.07,5,In Process,Jennifer Tran,South Carolina,33.856892,-80.945007,Physical,45407
P00020,Gaming Console,399.76,5,Canceled,Christine Shepherd,Alaska,61.370716,-152.404419,Phone,45407
P00011,Keyboard,129.91,5,Delivered,Jeffrey Booker,Wyoming,42.755966,-107.30249,Mobile App,45407
P00021,Monitor,546.18,4,Delivered,Sarah Levine,Oregon,44.572021,-122.070938,Phone,45407
P00008,Smart Home Hub,181.36,3,On Hold,Jordan Barton,Arkansas,34.969704,-92.373123,Mobile App,45407
P00011,VR Headset,387.88,1,In Process,Joseph Vargas,Massachusetts,42.230171,-71.530106,Website,45407
P00008,Smartphone,891.67,2,Delivered,Caroline Bates,Connecticut,41.597782,-72.755371,Phone,45407
P00019,Scanner,268.29,2,In Process,Brian Wheeler DVM,Tennessee,35.747845,-86.692345,Phone,45407
P00018,Charger,41,5,Canceled,Robert Richardson,Indiana,39.849426,-86.258278,Phone,45407
P00003,Scanner,152.64,1,In Process,Michelle Soto,Oregon,44.572021,-122.070938,Phone,45407
P00005,Gaming Console,716.67,2,On Hold,Allison Lambert,Oregon,44.572021,-122.070938,Phone,45407
P00023,USB Drive,23.1,5,In Process,Ryan Mendoza,Missouri,38.456085,-92.288368,Physical,45407
P00022,Hard Disk,181.51,3,On Hold,Brittany Anderson,Tennessee,35.747845,-86.692345,Phone,45407
P00013,Smartwatch,247.19,2,Delivered,Renee Olson,Connecticut,41.597782,-72.755371,Mobile App,45407
P00013,Gaming Console,793.73,1,Delivered,Juan Rose,Vermont,44.045876,-72.710686,Website,45407
P00004,Tablet,459.65,2,In Process,Brooke Deleon,California,36.116203,-119.681564,Mobile App,45407
P00024,Hard Disk,180.01,2,In Process,Adam Henry,Nevada,38.313515,-117.055374,Social Media,45407
P00003,Router,101.85,1,In Process,Jamie Jackson,Massachusetts,42.230171,-71.530106,Social Media,45407
P00009,VR Headset,467.79,1,Delivered,Sandra Cook,New Jersey,40.298904,-74.521011,Mobile App,45407
P00002,Monitor,607.07,2,Canceled,Matthew Powers,Maine,44.693947,-69.381927,Physical,45407
P00021,Power Bank,72.02,5,Delivered,Jason Smith,Utah,40.150032,-111.862434,Social Media,45407
P00020,VR Headset,891.24,4,On Hold,Lee Molina,Illinois,40.349457,-88.986137,Mobile App,45407
P00011,Scanner,283.23,1,In Process,Mr. James Ferguson,Wisconsin,44.268543,-89.616508,Social Media,45407
P00017,Gaming Console,452.02,2,Canceled,Christopher Scott,Iowa,42.011539,-93.210526,Social Media,45407
P00012,Laptop,1539.92,5,On Hold,Michelle Roach,Oklahoma,35.565342,-96.928917,Phone,45407
P00020,Drone,2207.65,4,Delivered,Alexander Williams,Kentucky,37.66814,-84.670067,Social Media,45407
P00020,Projector,983.24,1,On Hold,Cody Banks,South Dakota,44.299782,-99.438828,Mobile App,45407
P00009,Smart TV,1278.81,1,On Hold,Maureen Anderson,New Hampshire,43.452492,-71.563896,Physical,45407
P00012,Drone,2357.55,2,In Process,Jonathan Tucker,Florida,27.766279,-81.686783,Website,45407
P00016,Laptop,1985.32,4,Delivered,Debra Baldwin,North Dakota,47.528912,-99.784012,Physical,45408
P00005,Speaker,411.8,5,Canceled,Brian Mcbride,Connecticut,41.597782,-72.755371,Social Media,45408
P00007,Gaming Console,592.73,1,In Process,Donna Palmer,Mississippi,32.741646,-89.678696,Physical,45408
P00020,Projector,655.15,4,On Hold,Virginia Lucas,Virginia,37.769337,-78.169968,Physical,45408
P00008,Router,123.6,4,On Hold,Gary Bryant,North Dakota,47.528912,-99.784012,Phone,45408
P00006,Laptop,1932.07,4,Delivered,Michael Livingston,Minnesota,45.694454,-93.900192,Phone,45408
P00022,Smartphone,1174.05,3,On Hold,Jason Snyder,Idaho,44.240459,-114.478828,Mobile App,45408
P00020,Tablet,649.97,1,Delivered,Stephanie Gonzales,South Carolina,33.856892,-80.945007,Social Media,45408
P00011,Smartwatch,140.23,5,Canceled,Jeremy Johnson,Colorado,39.059811,-105.311104,Physical,45408
P00023,Headphones,81.61,4,On Hold,Christopher Ferguson,Rhode Island,41.680893,-71.51178,Mobile App,45408
P00009,Graphics Card,254.97,2,Canceled,Amy Adams,Wisconsin,44.268543,-89.616508,Phone,45408
P00005,Power Bank,34.31,1,In Process,Samuel Craig,Maryland,39.063946,-76.802101,Social Media,45408
P00018,Router,257.88,3,On Hold,Mathew Reynolds,Washington,47.400902,-121.490494,Phone,45408
P00021,Router,135.88,5,On Hold,Sarah Hill,South Dakota,44.299782,-99.438828,Physical,45408
P00020,Charger,46.96,5,On Hold,Stacey Williams,New Jersey,40.298904,-74.521011,Physical,45408
P00014,Charger,41.52,2,On Hold,Suzanne Fuller,Texas,31.054487,-97.563461,Website,45408
P00006,Smartwatch,127.58,2,Delivered,Shane Barnett,West Virginia,38.491226,-80.954456,Social Media,45408
P00019,Tablet,440.2,1,On Hold,Todd Barber,Wyoming,42.755966,-107.30249,Website,45408
P00014,VR Headset,385.59,1,Delivered,Michael Patrick,Washington,47.400902,-121.490494,Website,45408
P00012,Smart Home Hub,455.8,5,On Hold,Kimberly Morton,Pennsylvania,40.590752,-77.209755,Physical,45408
P00020,Mouse,40.12,4,Delivered,Gary Robinson,Florida,27.766279,-81.686783,Social Media,45408
P00017,Smartwatch,283.78,5,Canceled,Robert Castillo,California,36.116203,-119.681564,Mobile App,45409
P00003,Laptop,1918.16,1,Delivered,Dawn Santos,Hawaii,21.094318,-157.498337,Physical,45409
P00017,VR Headset,754.81,3,Delivered,Veronica Decker,Nevada,38.313515,-117.055374,Physical,45409
P00002,Keyboard,127.86,1,On Hold,Keith Turner,Oregon,44.572021,-122.070938,Physical,45409
P00006,Speaker,443.1,5,On Hold,Katherine Smith,Nevada,38.313515,-117.055374,Social Media,45409
P00008,Printer,199.84,3,On Hold,Stephen Peterson,Colorado,39.059811,-105.311104,Website,45409
P00016,Headphones,60.98,3,In Process,Stephen Johnston,Florida,27.766279,-81.686783,Phone,45409
P00009,VR Headset,334.71,5,Delivered,Brenda Clark,Colorado,39.059811,-105.311104,Phone,45409
P00003,Smart Home Hub,153.86,4,Delivered,Angel Young,Delaware,39.318523,-75.507141,Website,45409
P00017,Smartwatch,208.67,1,Delivered,Debbie Walker,South Dakota,44.299782,-99.438828,Social Media,45409
P00017,VR Headset,368.28,5,Delivered,Lauren Oconnell,Arizona,33.729759,-111.431221,Social Media,45409
P00021,Projector,676.05,1,Canceled,Derek Ingram,Ohio,40.388783,-82.764915,Phone,45409
P00015,Printer,176.08,2,On Hold,Erin Ayala,Rhode Island,41.680893,-71.51178,Physical,45409
P00010,Monitor,781.09,5,In Process,Anthony Fernandez,Michigan,43.326618,-84.536095,Mobile App,45409
P00014,Headphones,152.71,2,In Process,Anthony Weber,New Hampshire,43.452492,-71.563896,Website,45409
P00014,Smartphone,695.77,5,In Process,Jesus Allen,Virginia,37.769337,-78.169968,Social Media,45409
P00001,USB Drive,5.42,1,Canceled,Tony Tucker,Rhode Island,41.680893,-71.51178,Physical,45409
P00014,Router,256.45,5,On Hold,Andre Miller,Virginia,37.769337,-78.169968,Mobile App,45409
P00007,USB Drive,39,4,In Process,Phillip Allen,Michigan,43.326618,-84.536095,Physical,45409
P00013,USB Drive,23.58,1,On Hold,Michele Steele,New Hampshire,43.452492,-71.563896,Social Media,45409
P00002,Router,103.98,3,Delivered,Cynthia Hooper,Iowa,42.011539,-93.210526,Social Media,45409
P00021,Gaming Console,630.18,5,In Process,Darlene Haley,Delaware,39.318523,-75.507141,Website,45409
P00018,Tablet,471.87,4,On Hold,Joe Sims,North Carolina,35.630066,-79.806419,Social Media,45409
P00007,Graphics Card,1219.45,5,Delivered,Richard Rogers,Arizona,33.729759,-111.431221,Social Media,45409
P00015,Projector,716.12,4,Delivered,Deborah Smith,Illinois,40.349457,-88.986137,Social Media,45409
P00013,VR Headset,223.77,5,In Process,Laura Peterson,Maine,44.693947,-69.381927,Website,45409
P00006,Scanner,154.33,4,On Hold,Elizabeth Goodwin,Illinois,40.349457,-88.986137,Website,45409
P00001,USB Drive,20.66,4,On Hold,Julie Wolf,Alaska,61.370716,-152.404419,Physical,45409
P00012,Monitor,901.64,5,In Process,Kathy Bell,Vermont,44.045876,-72.710686,Mobile App,45409
P00004,Smart Home Hub,215.45,3,Canceled,Michelle Williams,Louisiana,31.169546,-91.867805,Physical,45409
P00011,Keyboard,50.95,1,In Process,Melissa Acevedo,Delaware,39.318523,-75.507141,Social Media,45409
P00021,Scanner,285.54,4,On Hold,Emily Burke,Hawaii,21.094318,-157.498337,Social Media,45409
P00010,Smart Home Hub,374.21,5,In Process,Regina Johnson,Virginia,37.769337,-78.169968,Physical,45409
P00004,Keyboard,85.06,3,On Hold,Brian Johnson,Nevada,38.313515,-117.055374,Social Media,45410
P00007,Charger,33.65,3,Delivered,Rachel Graves,Louisiana,31.169546,-91.867805,Mobile App,45410
P00014,Tablet,714.26,5,Delivered,Michael Murphy,Nevada,38.313515,-117.055374,Website,45410
P00022,USB Drive,22.41,5,Canceled,Michael Allen,New Mexico,34.840515,-106.248482,Phone,45410
P00023,Laptop,1198.37,2,In Process,Megan Wall,Arkansas,34.969704,-92.373123,Physical,45410
P00020,Smart Home Hub,328.74,5,Delivered,Stephen Williams,Michigan,43.326618,-84.536095,Physical,45410
P00018,Router,255.18,4,Canceled,Ryan Orozco,Michigan,43.326618,-84.536095,Phone,45410
P00016,Speaker,411.38,5,Canceled,Amber Harrell,New Mexico,34.840515,-106.248482,Website,45410
P00001,Power Bank,33.96,4,Canceled,Antonio Patton,New Hampshire,43.452492,-71.563896,Website,45410
P00022,Monitor,296.99,2,In Process,Andrea Moore,Colorado,39.059811,-105.311104,Phone,45410
P00010,Smartwatch,452.58,3,Canceled,Richard Wilson,Washington,47.400902,-121.490494,Phone,45410
P00010,Graphics Card,698.08,5,Canceled,Derek Silva,Alaska,61.370716,-152.404419,Website,45410
P00015,Smart TV,1334.89,2,Delivered,Michael Hickman,Georgia,33.040619,-83.643074,Social Media,45410
P00014,Monitor,948.75,2,Canceled,Russell Powell,Maryland,39.063946,-76.802101,Website,45410
P00007,Power Bank,93.45,1,In Process,Mariah Boone,New Hampshire,43.452492,-71.563896,Mobile App,45410
P00003,Smart Home Hub,401.41,5,Delivered,Perry Humphrey,Wisconsin,44.268543,-89.616508,Mobile App,45410
P00009,Scanner,267.33,1,On Hold,Laurie Saunders,Florida,27.766279,-81.686783,Physical,45410
P00005,USB Drive,20.4,4,Delivered,Frank Dean,Missouri,38.456085,-92.288368,Website,45410
P00001,Charger,24.77,3,In Process,Anthony Salinas,Maryland,39.063946,-76.802101,Website,45410
P00010,VR Headset,701.72,2,Canceled,Joseph Long,Minnesota,45.694454,-93.900192,Phone,45410
P00005,Headphones,176.23,5,In Process,Linda Frey,Wyoming,42.755966,-107.30249,Mobile App,45410
P00022,Projector,446.3,5,Delivered,Eric Jones,Iowa,42.011539,-93.210526,Phone,45410
P00020,USB Drive,6.03,5,Delivered,David Burton,Florida,27.766279,-81.686783,Website,45410
P00004,Headphones,228.62,4,Canceled,Susan Hardin,Utah,40.150032,-111.862434,Social Media,45410
P00012,Projector,726.67,1,Delivered,Anna Ferguson,Tennessee,35.747845,-86.692345,Social Media,45410
P00008,Smart Home Hub,345.44,1,In Process,Jennifer Meyers,Nebraska,41.12537,-98.268082,Social Media,45410
P00005,Charger,46.18,4,On Hold,Elizabeth Owen,Alaska,61.370716,-152.404419,Website,45410
P00017,USB Drive,8.85,1,Canceled,Nathaniel Andrews,New York,42.165726,-74.948051,Social Media,45410
P00011,VR Headset,450.16,4,In Process,John Stafford,Alaska,61.370716,-152.404419,Mobile App,45410
P00022,Speaker,237.05,3,Canceled,Rebecca Welch,Pennsylvania,40.590752,-77.209755,Social Media,45411
P00002,Keyboard,70.87,2,In Process,Stefanie Carter,North Dakota,47.528912,-99.784012,Phone,45411
P00020,Printer,175.96,2,Canceled,Michelle White,Massachusetts,42.230171,-71.530106,Mobile App,45411
P00015,Hard Disk,167.03,1,Delivered,Edward Maynard,Montana,46.921925,-110.454353,Mobile App,45411
